Date,Open,High,Low,Close,Volume,Quote Volume
2015-06-25,0.01,0.01,0.01,0.01,24432177.81,279666.81
2015-06-26,0.01,0.01,0.01,0.01,24947578.13,287641.94
2015-06-27,0.01,0.01,0.01,0.01,35364900.52,421917.1
2015-06-28,0.01,0.01,0.01,0.01,25491628.86,311115.45
2015-06-29,0.01,0.01,0.01,0.01,30974583.69,374793.84
2015-06-30,0.01,0.01,0.01,0.01,64672443.91,825293.44
2015-07-01,0.01,0.01,0.01,0.01,51528020.74,626794.97
2015-07-02,0.01,0.01,0.01,0.01,40983715.83,491204.59
2015-07-03,0.01,0.01,0.01,0.01,27874741.32,335096.2
2015-07-04,0.01,0.01,0.01,0.01,46810563.26,571382.77
2015-07-05,0.01,0.01,0.01,0.01,72391701.89,870494.94
2015-07-06,0.01,0.01,0.01,0.01,54180208.43,667676.34
2015-07-07,0.01,0.01,0.01,0.01,49551735.34,593260.35
2015-07-08,0.01,0.01,0.01,0.01,48978730.7,586361.56
2015-07-09,0.01,0.01,0.01,0.01,63124860.08,784460.05
2015-07-10,0.01,0.01,0.01,0.01,149383364.7,1969811.87
2015-07-11,0.01,0.01,0.01,0.01,94254385.88,1206021.15
2015-07-12,0.01,0.01,0.01,0.01,48898141.18,626077.69
2015-07-13,0.01,0.01,0.01,0.01,38149790.95,476210.72
2015-07-14,0.01,0.01,0.01,0.01,49262843.84,612335.61
2015-07-15,0.01,0.01,0.01,0.01,53836338.83,663752.06
2015-07-16,0.01,0.01,0.01,0.01,94326870.09,1089735.57
2015-07-17,0.01,0.01,0.01,0.01,59099286.59,659402.64
2015-07-18,0.01,0.01,0.01,0.01,54062904.66,620335.56
2015-07-19,0.01,0.01,0.01,0.01,41913480.55,470414.02
2015-07-20,0.01,0.01,0.01,0.01,38789571.01,429837.56
2015-07-21,0.01,0.01,0.01,0.01,42551587.57,475371.97
2015-07-22,0.01,0.01,0.01,0.01,94326345.92,1084329.61
2015-07-23,0.01,0.01,0.01,0.01,44717486.14,521726.09
2015-07-24,0.01,0.01,0.01,0.01,41698908.5,490927.48
2015-07-25,0.01,0.01,0.01,0.01,38858925.47,473685.19
2015-07-26,0.01,0.01,0.01,0.01,77520759.14,956823.91
2015-07-27,0.01,0.01,0.01,0.01,57911630.08,701840.78
2015-07-28,0.01,0.01,0.01,0.01,47331000.11,572396.15
2015-07-29,0.01,0.01,0.01,0.01,44143392.54,530806.23
2015-07-30,0.01,0.01,0.01,0.01,36499547.37,430553.96
2015-07-31,0.01,0.01,0.01,0.01,56396621.18,660711.75
2015-08-01,0.01,0.01,0.01,0.01,58609413.76,685534.84
2015-08-02,0.01,0.01,0.01,0.01,48062119.4,543889.39
2015-08-03,0.01,0.01,0.01,0.01,49772409.99,563319.36
2015-08-04,0.01,0.01,0.01,0.01,51312007.47,577497.33
2015-08-05,0.01,0.01,0.01,0.01,55463784.89,619190.91
2015-08-06,0.01,0.01,0.01,0.01,47708405.53,525174.19
2015-08-07,0.01,0.01,0.01,0.01,32374396.53,351687.01
2015-08-08,0.01,0.01,0.01,0.01,55624372.37,590085.98
2015-08-09,0.01,0.01,0.01,0.01,37096938.55,382019.06
2015-08-10,0.01,0.01,0.01,0.01,64220624.34,663457.82
2015-08-11,0.01,0.01,0.01,0.01,45865629.1,476239.91
2015-08-12,0.01,0.01,0.01,0.01,49478136.32,518548.72
2015-08-13,0.01,0.01,0.01,0.01,58192249.83,597258.12
2015-08-14,0.01,0.01,0.01,0.01,63602535.02,652192.11
2015-08-15,0.01,0.01,0.01,0.01,37941717.16,388014.43
2015-08-16,0.01,0.01,0.01,0.01,37774244.89,372717.38
